Step	Training Loss
3618	1.912900
3619	1.886900
3620	1.888500
3621	1.997800
3622	2.000600
3623	1.978000
3624	2.029300
3625	2.051600
3626	1.983900
3627	1.921800
3628	2.045500
3629	1.859400
3630	2.008700
3631	2.025900
3632	1.997700
3633	2.055200
3634	2.100200
3635	2.002300
3636	1.875000
3637	1.935400
3638	2.014800
3639	2.065200
3640	2.019400
3641	2.086800
3642	1.858700
3643	1.924000
3644	2.089700
3645	1.987100
3646	1.994300
3647	1.932700
3648	2.083900
3649	2.083800
3650	2.097100
3651	2.029800
3652	1.996500
3653	2.072300
3654	1.961900
3655	1.973200
3656	1.985900
3657	1.775700
3658	1.770200
3659	1.965000
3660	1.907200
3661	2.062200
3662	2.167500
3663	1.882300
3664	2.000900
3665	1.925300
3666	2.126000
3667	1.872400
3668	1.925700
3669	2.072700
3670	1.818700
3671	2.086100
3672	1.834700
3673	1.952300
3674	2.086900
3675	2.039500
3676	1.914100
3677	1.811200
3678	2.174600
3679	1.994400
3680	1.878500
3681	2.067200
3682	2.024300
3683	1.832500
3684	2.026600
3685	1.867300
3686	2.083800
3687	1.950900
3688	1.974300
3689	2.138600
3690	1.824200
3691	1.962900
3692	2.015700
3693	2.033500
3694	1.999700
3695	1.949100
3696	1.934100
3697	1.970100
3698	1.986000
3699	1.948900
3700	2.039500
3701	2.086600
3702	1.980100
3703	2.081500
3704	1.989300
3705	2.069600
3706	1.933800
3707	2.006800
3708	1.832700
3709	1.940400
3710	1.912300
3711	1.941000
3712	1.985400
3713	1.854100
3714	1.886100
3715	2.089400
3716	1.943900
3717	1.715900
3718	2.064600
3719	1.937300
3720	2.099600
3721	1.947400
3722	1.986100
3723	2.059900
3724	1.919100
3725	1.885000
3726	2.014800
3727	2.029500
3728	2.090900
3729	1.986200
3730	1.909800
3731	2.036500
3732	1.968200
3733	1.897700
3734	1.959400
3735	2.008800
3736	1.920600
3737	1.878400
3738	1.995600
3739	1.815100
3740	2.112900
3741	1.819800
3742	1.946500
3743	1.915800
3744	2.023800
3745	1.978100
3746	2.066200
3747	2.010600
3748	2.010000
3749	2.080500
3750	1.932900
3751	1.831600
3752	2.027200
3753	1.924600
3754	1.865900
3755	2.052100
3756	1.974600
3757	1.976700
3758	1.988900
3759	2.030800
3760	1.915800
3761	1.905900
3762	1.995100
3763	1.861800
3764	1.834100
3765	2.046000
3766	2.008900
3767	1.861100
3768	1.985400
3769	1.922000
3770	2.061500
3771	1.944200
3772	2.013600
3773	2.018400
3774	2.018900
3775	1.933500
3776	1.901300
3777	1.844000
3778	2.030300
3779	1.865400
3780	1.998400
3781	2.044800
3782	1.998100
3783	2.100100
3784	2.013400
3785	1.822800
3786	2.003600
3787	2.061500
3788	2.040900
3789	2.044900
3790	1.924800
3791	2.014500
3792	2.139900
3793	2.003600
3794	1.854000
3795	1.825000
3796	1.974400
3797	1.951100
3798	1.756900
3799	2.081900
3800	2.000300
3801	2.011800
3802	2.059600
3803	1.947500
3804	1.933000
3805	1.969500
3806	2.043600
3807	1.934700
3808	1.997100
3809	1.926500
3810	1.967900
3811	1.835400
3812	1.972100
3813	2.075100
3814	1.880800
3815	2.030200
3816	1.892900
3817	1.945500
3818	2.081300
3819	1.946800
3820	2.212900
3821	1.884300
3822	1.942800
3823	2.075100
3824	2.090600
3825	1.974900
3826	1.991900
3827	1.795400
3828	2.075100
3829	1.954800
3830	1.845200
3831	2.040000
3832	2.026000
3833	2.067600
3834	2.009000
3835	1.926400
3836	1.953200
3837	1.924900
3838	1.927900
3839	1.893400
3840	1.856400
3841	1.857300
3842	1.875800
3843	1.998600
3844	2.081300
3845	1.910700
3846	2.113800
3847	1.861700
3848	1.927900
3849	1.960000
3850	2.043200
3851	2.086400
3852	2.114000
3853	1.978700
3854	1.823100
3855	2.015900
3856	2.094400
3857	1.900700
3858	1.839900
3859	1.908000
3860	2.023900
3861	1.883300
3862	1.812400
3863	1.830000
3864	2.015600
3865	2.070100
3866	1.919200
3867	1.925100
3868	1.728300
3869	2.084500
3870	2.036500
3871	2.048100
3872	1.954100
3873	2.002300
3874	1.842700
3875	1.943500
3876	1.856300
3877	1.882600
3878	1.899700
3879	1.903200
3880	1.970500
3881	2.047400
3882	1.869300
3883	1.955800
3884	2.028100
3885	1.991900
3886	2.022300
3887	1.866400
3888	1.893600
3889	1.763200
3890	1.955000
3891	1.986400
3892	1.997800
3893	1.983300
3894	1.987400
3895	1.864800
3896	1.956200
3897	1.937100
3898	1.957400
3899	2.017600
3900	2.170900
3901	1.939100
3902	1.913400
3903	2.137900
3904	2.024100
3905	1.894100
3906	1.854200
3907	2.102100
3908	2.098700
3909	1.991600
3910	1.894000
3911	2.094700
3912	1.923900
3913	1.920800
3914	1.850600
3915	1.948900
3916	1.951700
3917	1.935800
3918	2.111000
3919	2.102000
3920	1.998800
3921	2.013200
3922	1.901600
3923	2.020000
3924	2.062800
3925	2.101600
3926	1.942200
3927	2.056800
3928	1.913200
3929	2.071300
3930	1.915500
3931	2.005000
3932	1.969800
3933	1.912000
3934	1.997900
3935	1.972300
3936	1.992500
3937	1.982000
3938	2.065100
3939	1.919600
3940	1.952200
3941	1.934700
3942	1.778900
3943	1.908100
3944	1.999800
3945	1.876000
3946	1.905800
3947	1.965900
3948	1.970700
3949	2.024200
3950	1.931700
3951	2.000000
3952	1.967300
3953	1.856700
3954	1.989200
3955	1.944000
3956	2.029200
3957	1.955900
3958	2.034900
3959	1.828500
3960	1.925300
3961	2.080500
3962	2.064700
3963	1.825000
3964	1.876300
3965	1.826900
3966	2.006000
3967	1.885500
3968	2.046000
3969	2.121500
3970	1.843500
3971	1.971000
3972	1.843900
3973	1.948400
3974	2.042600
3975	1.838100
3976	1.934300
3977	2.083800
3978	2.022700
3979	2.074100
3980	1.993100
3981	1.997600
3982	1.924500
3983	1.791900
3984	1.750800
3985	1.954500
3986	2.057700
3987	1.912900
3988	2.081600
3989	2.008200
3990	2.012700
3991	1.976100
3992	1.935900
3993	1.784900
3994	2.097200
3995	1.981300
3996	2.069300
3997	1.928900
3998	2.060200
3999	1.929000
4000	2.182900
4001	1.889800
4002	1.904300
4003	2.039500
4004	2.150600
4005	1.961800
4006	2.160400
4007	1.978900
4008	1.961600
4009	2.037600
4010	1.892800
4011	2.009600
4012	1.833500
4013	1.873700
4014	1.944000
4015	1.995500
4016	1.802100
4017	2.074800
4018	1.978100
4019	1.756400
4020	2.084000
4021	2.056200
4022	1.934400
4023	1.972500
4024	1.880500
4025	1.942300
4026	1.948400
4027	2.072800
4028	1.939500
4029	1.864900
4030	1.831500
4031	1.773100
4032	1.873100
4033	2.007300
4034	2.088300
4035	2.059500
4036	1.959200
4037	1.982500
4038	1.852200
4039	1.899500
4040	1.887200
4041	1.979800
4042	1.783200
4043	1.980400
4044	1.979200
4045	1.894400
4046	2.168300
4047	1.971700
4048	1.969900
4049	2.038600
4050	1.934800
4051	1.987200
4052	1.906200
4053	1.815600
4054	2.052400
4055	2.067700
4056	1.949900
4057	1.947800
4058	2.101200
4059	1.978400
4060	2.034600
4061	1.940000
4062	1.899300
4063	1.869600
4064	1.937900
4065	2.019400
4066	1.967200
4067	2.122500
4068	1.883200
4069	1.935500
4070	2.136300
4071	2.024600
4072	1.927100
4073	1.987500
4074	1.967400
4075	1.950200
4076	2.042800
4077	1.858200
4078	2.184400
4079	1.920100
4080	1.935400
4081	2.087600
4082	1.912200
4083	2.055900
4084	2.025100
4085	2.027500
4086	1.873900
4087	1.839400
4088	1.985100
4089	1.937000
4090	1.820400
4091	2.084700
4092	1.974900
4093	1.951700
4094	1.944800
4095	2.021500
4096	1.954100
4097	1.923900
4098	1.874700
4099	1.974900
4100	2.122900
4101	2.163300
4102	1.802100
4103	1.965100
4104	2.095800
4105	1.943400
4106	2.077300
4107	2.134900
4108	2.020200
4109	2.038100
4110	2.044700
4111	2.017000
4112	2.060100
4113	2.058800
4114	2.072300
4115	1.879500
4116	1.959600
4117	2.003100
4118	1.940300
4119	2.014100
4120	1.956300
4121	2.038300
4122	2.107600
4123	1.927000
4124	1.864400
4125	2.091200
4126	2.117100
4127	1.797200
4128	2.096100
4129	2.028000
4130	2.058100
4131	2.022400
4132	1.948900
4133	2.053100
4134	1.923000
4135	1.789600
4136	2.098500
4137	1.962300
4138	1.893100
4139	1.986300
4140	2.092900
4141	2.042500
4142	1.882500
4143	1.928000
4144	2.036900
4145	2.138900
4146	2.028200
4147	2.084700
4148	1.880300
4149	2.078400
4150	2.038300
4151	2.000700
4152	1.960000
4153	2.028500
4154	1.929900
4155	1.979600
4156	1.765300
4157	2.057900
4158	2.032000
4159	1.981800
4160	2.128500
4161	1.951900
4162	2.001500
4163	1.970800
4164	2.073400
4165	2.103800
4166	1.887300
4167	2.081200
4168	1.945200
4169	1.998900
4170	1.861600
4171	1.879400
4172	1.905400
4173	1.887200
4174	2.073400
4175	1.865900
4176	1.992800
4177	1.989600
4178	2.028000
4179	1.980800
4180	2.104300
4181	1.733200
4182	2.025100
4183	1.898400
4184	2.053400
4185	2.035800
4186	1.880500
4187	2.076000
4188	2.023700
4189	2.026300
4190	1.898400
4191	1.830700
4192	2.041900
4193	2.120200
4194	1.941000
4195	1.979300
4196	1.917400
4197	2.018200
4198	2.068600
4199	1.909100
4200	2.130300
4201	1.992700
4202	1.965300
4203	2.067000
4204	1.952100
4205	1.959900
4206	1.961900
4207	2.025100
4208	2.006200
4209	2.064300
4210	1.882100
4211	2.034100
4212	2.018700
4213	2.116100
4214	1.951200
4215	1.885700
4216	2.010100
4217	1.776500
4218	1.931600
4219	2.070700
4220	2.007700
4221	2.046000
4222	1.912400
4223	2.031100
4224	1.948600
4225	1.815500
4226	1.972400
4227	2.002500
4228	2.047200
4229	1.959000
4230	2.042900
4231	1.958900
4232	1.888000
4233	1.995600
4234	1.850600
4235	1.981000
4236	1.994500
4237	1.955000
4238	2.009000
4239	2.012400
4240	2.133300
4241	2.155900
4242	2.062600
4243	2.152200
4244	2.108000
4245	2.032000
4246	1.975900
4247	2.056700
4248	1.829400
4249	1.998900
4250	2.085800
4251	1.971800
4252	1.960600
4253	1.983800
4254	2.000900
4255	1.928100
4256	2.109800
4257	1.969200
4258	1.910200
4259	1.970900
4260	1.932300
4261	1.925700
4262	1.956700
4263	2.178500
4264	1.878000
4265	2.261500
4266	1.892600
4267	1.977000
4268	1.881700
4269	1.859700
4270	1.961500
4271	1.904000
4272	1.879500
4273	1.971800
4274	1.963600
4275	1.919900
4276	2.028700
4277	2.034200
4278	1.960100
4279	1.917500
4280	2.115700
4281	2.065800
4282	1.935800
4283	2.129500
4284	2.118200
4285	2.130400
4286	2.035900
4287	2.153100
4288	2.037700
4289	1.994900
4290	1.859600
4291	2.050800
4292	2.155700
4293	2.040000
4294	1.948400
4295	1.930400
4296	1.925500
4297	2.049900
4298	1.849300
4299	1.954000
4300	2.039400
4301	1.980100
4302	2.171200
4303	1.986000
4304	1.928100
4305	2.134500
4306	2.001700
4307	2.119700
4308	1.856400
4309	1.982200
4310	2.074700
4311	2.016400
4312	2.037000
4313	2.118200
4314	2.162300
4315	2.042900
4316	1.862600
4317	2.010700
4318	1.989800
4319	2.108000
4320	2.016400
4321	2.041700
4322	2.057300
4323	2.055400
4324	1.878700
4325	2.014600
4326	1.897000
4327	2.066900
4328	2.191000
4329	1.940100
4330	1.959300
4331	2.070000
4332	2.129900
4333	1.957500
4334	2.131400
4335	2.067900
4336	1.937300
4337	2.019500
4338	1.907000
4339	2.001400
4340	1.775600
4341	1.868200
4342	1.819000
4343	1.917000
4344	1.940800
4345	1.946500
4346	1.945200
4347	1.776000
4348	2.088400
4349	1.972300
4350	2.003700
4351	1.919200
4352	1.983100
4353	1.831900
4354	2.004200
4355	1.860500
4356	1.896100
4357	2.008000
4358	1.972800
4359	2.168100
4360	1.917400
4361	1.899400
4362	2.148700
4363	2.063400
4364	1.914300
4365	1.914600
4366	1.955000
4367	2.009900
4368	1.906400
4369	1.848600
4370	2.014800
4371	2.097900
4372	1.951600
4373	2.014300
4374	1.965300
4375	2.103100
4376	2.020500
4377	2.087200
4378	2.004400
4379	1.927500
4380	2.015000
4381	2.057200
4382	1.724200
4383	2.087500
4384	1.903500
4385	2.107800
4386	1.775100
4387	1.977600
4388	2.035300
4389	1.847400
4390	1.967900
4391	1.916300
4392	2.197400
4393	2.112000
4394	1.989100
4395	1.927500
4396	1.859700
4397	1.922400
4398	1.808600
4399	2.134100
4400	1.905000
4401	2.042700
4402	1.997600
4403	1.915300
4404	2.122300
4405	2.056900
4406	1.825100
4407	1.886400
4408	1.966800
4409	2.039700
4410	1.967200
4411	1.996800
4412	2.020800
4413	1.946700
4414	2.043900
4415	1.874200
4416	1.908700
4417	2.120400
4418	1.952300
4419	2.023500
4420	1.953600
4421	2.026800
4422	2.070200
4423	1.927000
4424	1.992600
4425	1.992200
4426	1.984500
4427	1.934600
4428	1.997000
4429	2.021200
4430	1.989900
4431	2.018100
4432	2.003700
4433	2.042200
4434	1.979000
4435	1.987100
4436	1.898700
4437	1.911300
4438	1.809700
4439	2.072700
4440	2.012100
4441	1.904100
4442	1.835200
4443	1.976000
4444	1.879500
4445	2.077800
4446	1.759500
4447	1.909300
4448	1.999900
4449	1.867300
4450	2.040000
4451	2.108400
4452	1.875700
4453	1.861900
4454	2.023600
4455	2.030700
4456	2.005400
4457	2.064300
4458	1.900300
4459	2.038000
4460	1.989100
4461	1.936500
4462	1.969600
4463	1.920500
4464	1.914100
4465	1.842500
4466	1.914100
4467	2.007700
4468	2.087300
4469	1.928500
4470	1.958400
4471	1.930800
4472	2.010900
4473	2.050800
4474	2.099300
4475	1.950900
4476	1.915500
4477	2.038400
4478	1.956100
4479	1.890000
4480	2.174400
4481	2.099700
4482	1.961900
4483	1.957000
4484	1.900400
4485	1.933400
4486	2.084300
4487	1.843800
4488	1.990000
4489	2.017800
4490	2.052600
4491	1.917700
4492	2.081100
4493	2.050800
4494	2.128700
4495	2.062400
4496	2.086200
4497	2.066900
4498	1.855600
4499	2.081200
4500	2.036300
4501	1.902700
4502	1.924800
4503	2.114800
4504	2.066700
4505	2.037800
4506	1.978300
4507	1.984200
4508	1.849600
4509	1.929800
4510	1.853100
4511	2.026400
4512	2.105300
4513	1.875700
4514	2.088700
4515	2.024600
4516	1.961900
4517	1.986800
4518	2.002000
4519	1.881300
4520	2.018100
4521	2.000600
4522	1.898100
4523	1.987400
4524	1.919200
4525	2.188900
4526	1.998200
4527	2.096900
4528	2.086800
4529	1.922400
4530	1.919200
4531	1.988000
4532	2.068800
4533	1.933000
4534	2.054500
4535	1.897300
4536	1.930500
4537	1.905100
4538	2.055800
4539	1.991600
4540	2.040300
4541	1.960900
4542	2.042500
4543	1.993100
4544	1.952600
4545	1.959500
4546	2.050900
4547	2.021700
4548	1.963700
4549	1.964600
4550	1.897700
4551	1.870400
4552	1.904600
4553	1.875100
4554	1.829900
4555	1.737300
4556	1.942800
4557	2.027000
4558	2.080100
4559	1.897100
4560	2.078200
4561	1.866000
4562	1.901100
4563	2.018800
4564	1.955600
4565	1.813000
4566	1.959700
4567	1.909400
4568	1.950600
4569	1.889900
4570	2.157800
4571	1.856300
4572	1.915100
4573	1.870600
4574	2.065900
4575	1.956600
4576	1.802800
4577	1.910600
4578	1.781400
4579	1.998700
4580	2.014000
4581	2.020400
4582	2.035500
4583	1.991100
4584	2.073600
4585	1.999100
4586	1.885800
4587	1.908700
4588	1.788100
4589	1.866400
4590	2.011100
4591	1.950900
4592	1.813400
4593	2.054000
4594	2.120500
4595	1.979900
4596	2.017800
4597	2.088500
4598	1.970900
4599	2.079800
4600	1.976800
4601	1.912200
4602	1.930800
4603	1.901900
4604	2.056500
4605	1.977900
4606	1.861300
4607	2.027000
4608	1.907000
4609	1.927600
4610	1.979200
4611	2.000400
4612	2.048600
4613	1.859300
4614	1.981900
4615	2.007000
4616	1.998900
4617	1.959300
4618	2.020900
4619	1.928500
4620	2.038400
4621	2.048000
4622	1.852400
4623	1.906600
4624	1.988000
4625	2.032500
4626	2.009000
4627	1.879900
4628	1.994000
4629	1.826500
4630	2.137700
4631	1.920600
4632	1.818000
4633	1.923100
4634	1.989700
4635	2.016900
4636	1.922400
4637	1.984700
4638	2.127800
4639	1.952800
4640	1.964800
4641	1.945000
4642	2.009500
4643	1.990500
4644	1.857000
4645	2.013500
4646	1.786300
4647	1.925100
4648	2.015800
4649	1.945400
4650	1.920000
4651	2.026200
4652	1.963400
4653	1.961500
4654	1.899400
4655	2.047800
4656	2.082900
4657	2.092600
4658	1.933700
4659	2.019500
4660	1.906100
4661	1.899400
4662	2.072100
4663	1.995300
4664	2.210500
4665	1.967900
4666	2.018100
4667	2.059900
4668	1.963100
4669	1.907500
4670	1.918800
4671	1.954400
4672	2.143900
4673	1.906500
4674	1.850600
4675	2.051400
4676	1.860300
4677	1.843600
4678	2.003000
4679	1.905900
4680	1.929300
4681	1.892400
4682	1.962000
4683	1.944000
4684	1.906900
4685	2.101300
4686	1.823300
4687	2.121000
4688	1.895500
4689	2.067900
